target_location,target_name,BOOK,latitude,longitude,target_code,DAY,MONTH,YEAR,TIME OF ATTACK,AIR FORCE,TOTAL_AIRCRAFT,AVG_ALTITUDE,TOTAL_HE_BOMBS,TOTAL_HE_TONS,TOTAL_INCENDIARY_BOMBS,TOTAL_INCENDIARY_TONS,TOTAL_FRAG_BOMBS,TOTAL_FRAG_TONS,TOTAL_TONS,NUM_ATTACKS
Berlin,AC Engine Plants,BOOK_7_AIRCRAFTPRODUCTION,5232N,1325E,46184 130,06-07,11.0,0.0,600.0,R,6.0,183.0,6.0,1.7,180.0,0.36,0.0,0.0,2.06,3
Berlin,AC Engine Plants,BOOK_7_AIRCRAFTPRODUCTION,5232N,1325E,46184 130,14-15,11.0,0.0,1000.0,R,2.0,180.0,3.0,1.0,120.0,0.24,0.0,0.0,1.24,1
Berlin,AC Engine Plants,BOOK_7_AIRCRAFTPRODUCTION,5232N,1325E,46184 130,20-21,11.0,0.0,1200.0,R,10.0,177.5,25.0,4.875,1900.0,4.0,1.0,0.0345,8.9095,2
Berlin,AC Engine Plants,BOOK_7_AIRCRAFTPRODUCTION,5232N,1325E,46184 130,23,3.0,4.0,1345.0,8,16.0,195.0,119.0,30.0,180.0,0.36,2.0,0.51,30.869999999999997,2
Berlin,AC Engine Plants,BOOK_7_AIRCRAFTPRODUCTION,5232N,1325E,46184 130,24,3.0,4.0,1340.0,8,11.0,225.0,336.0,126.0,180.0,0.36,1.0,0.048,126.408,1
Berlin,AC Engine Plants,BOOK_7_AIRCRAFTPRODUCTION,5232N,1325E,46184 130,26,3.0,4.0,1800.0,8,13.0,235.0,0.0,0.0,180.0,0.36,1.0,0.18,0.54,1
Berlin,AC Engine Plants,BOOK_7_AIRCRAFTPRODUCTION,5232N,1325E,46184 130,27,4.0,4.0,1500.0,8,14.0,240.0,0.0,0.0,180.0,0.36,0.0,0.0,0.36,1
Berlin,Anti Aircraft Battery,BOOK_15_TACTICAL,,,46184 820,26-27,11.0,1.0,,R,1.0,,3.0,1.0,2.0,0.004,0.0,0.0,1.004,1
Berlin,Bearings Manufacturing,BOOK_12_MANUFACTURING,5232N,1325E,46184 320,3.0,3.0,4.0,1149.0,8.0,20.0,270.0,188.0,47.0,0.0,0.0,0.0,0.0,47.0,1
Berlin,Bearings Manufacturing,BOOK_12_MANUFACTURING,5232N,1325E,46184 320,8.0,3.0,4.0,1200.0,8.0,52.0,214.5,380.0,19.0,660.0,33.0,0.0,0.0,52.0,2
Berlin,Benz Engine,BOOK_7_AIRCRAFTPRODUCTION,5232N,1325E,46184 132,14.0,3.0,4.0,1830.0,8.0,16.0,225.0,0.0,0.0,999.0,113.886,0.0,0.0,113.886,1
Berlin,Benz Engine,BOOK_7_AIRCRAFTPRODUCTION,5232N,1325E,46184 132,15.0,3.0,4.0,1900.0,8.0,16.0,225.0,0.0,0.0,999.0,179.82,0.0,0.0,179.82,1
Berlin,Benz Engine,BOOK_7_AIRCRAFTPRODUCTION,5232N,1325E,46184 132,16.0,3.0,4.0,1930.0,8.0,32.0,225.0,0.0,0.0,1998.0,287.712,0.0,0.0,287.712,2
Berlin,Benz Engine,BOOK_7_AIRCRAFTPRODUCTION,5232N,1325E,46184 132,6.0,3.0,4.0,1340.0,8.0,16.0,225.0,0.0,0.0,999.0,36.0,0.0,0.0,36.0,1
Berlin,Berlin Ind Center Total Location: Marienfelde Fragmentation Bonds Incendiary Bomb,BOOK_6_INDUSTRIAL__PART_2,52255,1323E,46184,21.0,6.0,4.0,1237.0,8.0,12.0,257.0,0.0,0.0,155.0,38.75,0.0,0.0,38.75,1
Berlin,Berlin Ind Center Total Location: Marienfelde Fragmentation Bonds Incendiary Bomb,BOOK_6_INDUSTRIAL__PART_2,52255,1323E,46184,22.0,6.0,4.0,1239.0,8.0,11.0,255.0,0.0,0.0,156.0,29.0,0.0,0.0,29.0,1
Berlin,Berlin Ind Center Total Location: Marienfelde Fragmentation Bonds Incendiary Bomb,BOOK_6_INDUSTRIAL__PART_2,52255,1323E,46184,24.0,8.0,4.0,1239.0,8.0,17.0,247.0,0.0,0.0,170.0,42.5,0.0,0.0,42.5,1
Berlin,Berlin Ind Center Total Location: Marienfelde Fragmentation Bonds Incendiary Bomb,BOOK_6_INDUSTRIAL__PART_2,52255,1323E,46184,25.0,8.0,4.0,1238.0,8.0,4.0,260.0,160.0,40.0,0.0,0.0,0.0,0.0,40.0,1
Berlin,Berlin Ind Center Total Location: Marienfelde Fragmentation Bonds Incendiary Bomb,BOOK_6_INDUSTRIAL__PART_2,52255,1323E,46184,26.0,8.0,4.0,1238.0,8.0,31.0,261.0,309.0,78.0,0.0,0.0,0.0,0.0,78.0,2
Berlin,Berlin Ind Center Total Location: Marienfelde Fragmentation Bonds Incendiary Bomb,BOOK_6_INDUSTRIAL__PART_2,52255,1323E,46184,6.0,8.0,4.0,1238.0,8.0,34.0,258.5,297.0,81.5,157.0,43.0,0.0,0.0,124.5,2
Berlin,Berlin Ind Center Total Location: Marienfelde Fragmentation Bonds Incendiary Bomb,BOOK_6_INDUSTRIAL__PART_2,52255,1323E,46184,7.0,8.0,4.0,1300.0,8.0,18.0,260.0,161.0,60.0,0.0,0.0,0.0,0.0,60.0,1
Berlin,Berlin Station,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,46184 634,26.0,2.0,2.0,1228.0,8.0,680.0,246.32142857142858,3710.0,951.0,3145.0,705.1,0.0,0.0,1656.1,28
Berlin,Berlin Station,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,46184 634,27.0,2.0,2.0,1220.0,8.0,54.0,234.5,166.0,42.0,224.0,56.0,0.0,0.0,98.0,2
Berlin,Berlin Station,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,46184 634,28.0,2.0,2.0,1235.0,8.0,25.0,261.0,162.0,41.0,88.0,1.0,0.0,0.0,42.0,1
Berlin,Berlin Station,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,46184 634,26.0,2.0,5.0,1215.0,8.0,56.0,248.5,422.0,106.0,422.0,105.5,0.0,0.0,211.5,2
Berlin,Canal Bridge,BOOK_11_TRANSPORTATION__PART_3,5225N,1311E,46184 610,1,9.0,0.0,,R,2.0,,10.0,1.9,0.0,0.0,0.0,0.0,1.9,2
Berlin,Canal Bridge,BOOK_11_TRANSPORTATION__PART_3,5225N,1311E,46184 610,23-24,9.0,0.0,,R,1.0,,4.0,0.6,0.0,0.0,0.0,0.0,0.6,1
Berlin,Chemische Fabrik,BOOK_4_CHEMICAL,,,46184,1,9.0,0.0,,R,2.0,,4.0,1.2,0.0,0.0,0.0,0.0,1.2,2
Berlin,Chemische Fabrik,BOOK_4_CHEMICAL,,,46184,1,8.0,5.0,,R,1.0,,2.0,0.6,0.0,0.0,0.0,0.0,0.6,1
Berlin,Daimler Benz Tank Works,BOOK_1_MILITARYINDUSTRY,5238N,1325E,46184 211,15.0,3.0,5.0,1214.0,,15.0,215.0,22.0,11.0,0.0,0.0,0.0,0.0,11.0,1
Berlin,Daimler Benz Tank Works,BOOK_1_MILITARYINDUSTRY,5238N,1325E,46184 211,16.0,3.0,5.0,1219.0,,15.0,215.0,22.0,11.0,0.0,0.0,19.0,0.0,11.0,1
Berlin,Danziger Strasse Gas Wks,BOOK_13_UTILITIES,,,46184 30,03-04,9.0,0.0,,R,1.0,,6.0,0.9,0.0,0.0,0.0,0.0,0.9,1
Berlin,Danziger Strasse Gas Wks,BOOK_13_UTILITIES,,,46184 30,23,9.0,0.0,,R,7.0,,28.0,7.0,841.0,2.0,0.0,0.0,9.0,1
Berlin,Danziger Strasse Gas Wks,BOOK_13_UTILITIES,,,46184 30,23-24,9.0,0.0,,R,14.0,,49.0,7.0,840.0,2.0,0.0,0.0,9.0,2
Berlin,Danziger Strasse Gas Wks,BOOK_13_UTILITIES,,,46184 30,3-4,9.0,0.0,,R,1.0,,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1
Berlin,Danziger Strasse Gas Wks,BOOK_13_UTILITIES,,,46184 30,14-15,10.0,0.0,,R,1.0,,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1
Berlin,ENGINE PLANTS,BOOK_7_AIRCRAFTPRODUCTION,5232N,1325E,282,22.0,3.0,4.0,1325.0,8.0,25.0,225.0,0.0,0.0,999.0,49.95,0.0,0.0,49.95,1
Berlin,ENGINE PLANTS,BOOK_7_AIRCRAFTPRODUCTION,5232N,1325E,282,1.0,8.0,4.0,1800.0,8.0,25.0,225.0,11.0,2.75,0.0,0.0,0.0,0.0,2.75,1
Berlin,ENGINE PLANTS,BOOK_7_AIRCRAFTPRODUCTION,5232N,1325E,282,24.0,8.0,4.0,1430.0,8.0,25.0,225.0,10.0,3.0,0.0,0.0,0.0,0.0,3.0,1
Berlin,ENGINE PLANTS,BOOK_7_AIRCRAFTPRODUCTION,5232N,1325E,282,29.0,8.0,4.0,1700.0,8.0,25.0,225.0,8.0,2.0,0.0,0.0,0.0,0.0,2.0,1
Berlin,ENGINE PLANTS,BOOK_7_AIRCRAFTPRODUCTION,5232N,1325E,282,3.0,8.0,4.0,1930.0,8.0,25.0,225.0,0.0,0.0,147.05882352941177,10.0,0.0,0.0,10.0,1
Berlin,ENGINE PLANTS,BOOK_7_AIRCRAFTPRODUCTION,5232N,1325E,282,30.0,8.0,4.0,1730.0,8.0,25.0,225.0,7.0,1.75,0.0,0.0,0.0,0.0,1.75,1
Berlin,Electric Power Station,BOOK_13_UTILITIES,,,46184 30,23-24,9.0,0.0,,R,7.0,,53.0,7.0,180.0,0.36,0.0,0.0,7.36,1
Berlin,Electric Power Station,BOOK_13_UTILITIES,,,46184 30,07-08,10.0,0.0,,R,8.0,,20.0,2.6,60.0,0.12,0.0,0.0,2.7199999999999998,2
Berlin,Electric Power Station,BOOK_13_UTILITIES,,,46184 30,14-15,11.0,0.0,,R,2.0,,2.0,1.66,0.0,0.0,0.0,0.0,1.66,1
Berlin,Electric Power Station,BOOK_13_UTILITIES,,,46184 30,15-16,11.0,0.0,,R,2.0,,2.0,0.6,0.0,0.0,0.0,0.0,0.6,1
Berlin,Electric Power Station,BOOK_13_UTILITIES,,,46184 30,26-27,11.0,0.0,,R,3.0,,3.0,0.75,0.0,0.0,0.0,0.0,0.75,2
Berlin,Electric Power Station,BOOK_13_UTILITIES,,,46184 30,15-16,12.0,0.0,,R,16.0,,46.0,10.0,360.0,0.72,0.0,0.0,10.72,2
Berlin,Erkner Ball Bearing Wks,BOOK_12_MANUFACTURING,5232N,1325E,46184 321,8.0,3.0,4.0,1321.0,8.0,111.0,238.0,1004.0,83.5,1856.0,109.8,0.0,0.0,193.3,5
Berlin,Gas Works,BOOK_13_UTILITIES,,,46184 30,1.0,8.0,0.0,,R,4.0,,12.0,2.0,120.0,0.24,0.0,0.0,2.24,2
Berlin,Gas Works,BOOK_13_UTILITIES,,,46184 30,3.0,8.0,0.0,,R,2.0,,0.0,0.0,121.0,0.242,0.0,0.0,0.242,1
Berlin,Goods Station Freight,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,0001153,18.0,,3.0,1129.0,9.0,6.0,255.0,216.0,108.0,290.0,71.0,0.0,0.0,179.0,1
Berlin,Goods Station Freight,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,0001153,18.0,,3.0,1130.0,9.0,37.0,255.0,623.0,31.0,275.0,68.75,0.0,0.0,99.75,1
Berlin,Goods Station Freight,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,0001153,18.0,,3.0,1134.0,9.0,3.0,265.0,214.0,107.0,0.0,0.0,0.0,0.0,107.0,1
Berlin,Goods Station Freight,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,0001153,18.0,,3.0,1135.0,9.0,39.0,250.0,720.0,36.0,280.0,70.0,0.0,0.0,106.0,1
Berlin,Goods Station Freight,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,0001153,18.0,,3.0,1136.0,9.0,41.0,260.0,656.0,33.0,272.0,66.0,0.0,0.0,99.0,1
Berlin,Goods Station Freight,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,0001153,18.0,,3.0,1139.0,9.0,42.0,268.0,498.0,25.0,244.0,61.0,0.0,0.0,86.0,1
Berlin,Goods Station Freight,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,0001153,18.0,,3.0,1147.0,9.0,7.0,259.0,216.0,34.0,0.0,0.0,0.0,0.0,34.0,1
Berlin,Goods Station Freight,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,0001153,18.0,,3.0,1151.0,9.0,5.0,256.0,639.0,32.0,284.0,71.0,0.0,0.0,103.0,1
Berlin,Goods Station Freight,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,0001153,18.0,,3.0,1154.0,9.0,8.0,254.0,216.0,108.0,304.0,76.0,0.0,0.0,184.0,1
Berlin,Goods Station Freight,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,0001153,18.0,,3.0,1154.0,9.0,45.0,264.0,0.0,0.0,180.0,45.0,0.0,0.0,45.0,1
Berlin,Goods Station Freight,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,0001153,18.0,,5.0,1130.0,9.0,36.0,244.0,203.0,102.0,0.0,0.0,0.0,0.0,102.0,1
Berlin,Goods Station Freight,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,0001153,18.0,,5.0,1135.0,9.0,38.0,257.0,600.0,31.0,278.0,69.0,0.0,0.0,100.0,1
Berlin,Goods Station Freight,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,0001153,18.0,,5.0,1135.0,9.0,40.0,266.0,612.0,31.0,320.0,80.0,0.0,0.0,111.0,1
Berlin,Goods Station Freight,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,0001153,18.0,,5.0,1143.0,8.0,1.0,270.0,588.0,29.4,283.0,70.75,0.0,0.0,100.15,1
Berlin,Goods Station Freight,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,0001153,18.0,,5.0,1143.0,8.0,2.0,280.0,570.0,29.0,264.0,66.0,0.0,0.0,95.0,1
Berlin,Goods Station Freight,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,0001153,2.0,,5.0,1128.0,9.0,4.0,255.0,570.0,29.0,288.0,72.0,0.0,0.0,101.0,1
Berlin,Harbour,BOOK_17_NAVAL,,753E,46184,20,12.0,0.0,,R,4.0,,52.666666666666664,4.0,360.0,0.72,0.0,0.0,4.720000000000001,2
Berlin,Harbour,BOOK_17_NAVAL,,753E,46184,20-21,12.0,0.0,,R,2.0,,43.0,12.9,0.0,0.0,0.0,0.0,12.9,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,06-07,9.0,0.0,,R,2.0,,9.0,2.0,60.0,0.12,0.0,0.0,2.12,2
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,07,9.0,0.0,,R,1.0,,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,07-08,10.0,0.0,,R,2.0,,10.0,1.9,0.0,0.0,0.0,0.0,1.9,2
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,08,11.0,0.0,,R,1.0,,3.0,0.9,0.0,0.0,0.0,0.0,0.9,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,15,12.0,0.0,,R,1.0,,5.0,2.0,0.0,0.0,0.0,0.0,2.0,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,15-15,12.0,0.0,,R,1.0,,4.0,1.0,120.0,0.24,0.0,0.0,1.24,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,15-16,12.0,0.0,,R,1.0,,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,12,3.0,1.0,,R,38.0,,22.0,12.0,840.0,2.0,0.0,0.0,14.0,2
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,12-13,3.0,1.0,,R,77.0,,93.0,21.0,4500.0,9.0,0.0,0.0,30.0,5
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,13,3.0,1.0,,R,19.0,,38.0,9.5,840.0,11.0,0.0,0.0,20.5,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,23,3.0,1.0,,R,19.0,,8.0,4.0,7500.0,15.0,0.0,0.0,19.0,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,23-24,3.0,1.0,,R,16.0,,48.0,12.0,2500.0,5.0,0.0,0.0,17.0,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,24,3.0,1.0,,R,41.0,,45.0,11.5,0.0,0.0,0.0,0.0,11.5,2
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,01,4.0,1.0,300.0,R,2.0,120.0,2.0,0.6,0.0,0.0,0.0,0.0,0.6,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,09-10,4.0,1.0,,R,189.0,,166.0,53.0,12680.0,25.68,0.0,0.0,78.68,7
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,1,4.0,1.0,230.0,R,3.0,120.0,10.0,3.0,0.0,0.0,0.0,0.0,3.0,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,17-18,4.0,1.0,140.0,R,145.0,120.0,257.0,72.3,16528.0,56.0,0.0,0.0,128.3,12
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,25-26,4.0,1.0,200.0,R,1.0,120.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,27,4.0,1.0,200.0,R,1.0,120.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,28,4.0,1.0,215.0,R,1.0,120.0,6.0,1.5,0.0,0.0,0.0,0.0,1.5,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,09-10,5.0,1.0,330.0,R,4.0,120.0,28.0,15.0,0.0,0.0,0.0,0.0,15.0,2
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,10-11,5.0,1.0,415.0,R,13.0,120.0,44.333333333333336,18.0,0.0,0.0,0.0,0.0,18.0,5
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,15-16,5.0,1.0,530.0,R,9.0,120.0,50.0,19.0,0.0,0.0,0.0,0.0,19.0,3
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,02-03,6.0,1.0,140.0,R,9.0,120.0,54.333333333333336,23.0,845.0,2.44,0.0,0.0,25.44,3
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,04,6.0,1.0,140.0,R,5.0,120.0,19.0,5.0,0.0,0.0,0.0,0.0,5.0,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,2,6.0,1.0,615.0,R,5.0,120.0,15.0,15.0,0.0,0.0,0.0,0.0,15.0,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,25,7.0,1.0,140.0,R,2.0,160.0,20.0,5.0,0.0,0.0,0.0,0.0,5.0,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,25-26,7.0,1.0,140.0,R,6.0,133.33333333333334,45.66666666666667,26.0,120.0,0.24,0.0,0.0,26.24,3
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,26,7.0,1.0,200.0,R,4.0,120.0,10.0,3.0,0.0,0.0,0.0,0.0,3.0,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,,,583,02-03,8.0,1.0,133.0,R,82.0,142.85714285714286,97.0,31.85,3480.0,7.0,0.0,0.0,38.85,7
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,,,583,04,8.0,1.0,2200.0,R,10.0,140.0,10.0,10.0,3500.0,7.0,0.0,0.0,17.0,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,,,583,12,8.0,1.0,32.0,R,15.0,160.0,28.0,7.0,0.0,0.0,0.0,0.0,7.0,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,,,583,12-13,8.0,1.0,10.0,R,131.0,142.0,244.0,86.5,5078.0,16.48,0.0,0.0,102.98,10
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,,,583,02,9.0,1.0,2355.0,R,21.0,140.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,,,583,02-03,9.0,1.0,3.0,R,65.0,144.0,134.72727272727272,48.0,2460.0,4.8,0.0,0.0,52.8,10
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,,,583,06,9.0,1.0,15.0,R,35.0,140.0,15.0,7.5,0.0,0.0,0.0,0.0,7.5,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,07-08,9.0,1.0,2236.0,R,369.0,151.05263157894737,583.0,165.75,9507.0,36.032,0.0,0.0,201.782,19
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,20,9.0,1.0,1200.0,R,42.0,140.0,70.66666666666667,20.0,1260.0,5.0,0.0,0.0,25.0,3
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,20-21,9.0,1.0,2250.0,R,41.0,135.0,56.0,14.05,780.0,7.48,0.0,0.0,21.53,4
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,21,9.0,1.0,1230.0,R,1.0,160.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,7-8,9.0,1.0,2250.0,R,3.0,150.0,19.0,10.0,160.0,0.0,0.0,0.0,10.0,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,06,3.0,4.0,1322.0,8,61.0,202.5,460.0,130.0,478.0,38.6,0.0,0.0,168.6,2
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,07,3.0,4.0,1345.0,8,30.0,220.0,220.0,50.0,400.0,38.0,0.0,0.0,88.0,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,09,3.0,4.0,1355.0,8,20.0,248.0,230.0,57.5,0.0,0.0,0.0,0.0,57.5,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,21,3.0,4.0,1300.0,8,20.0,230.0,250.0,75.0,0.0,0.0,0.0,0.0,75.0,1
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,22,3.0,4.0,1305.0,8,56.0,245.0,540.0,135.0,0.0,0.0,0.0,0.0,135.0,2
Berlin,MFG Install Total Fragmentation Bonds,BOOK_6_INDUSTRIAL__PART_2,5232N,1325E,46184,23,3.0,4.0,1310.0,8,25.0,236.0,260.0,60.0,671.0,23.0,0.0,0.0,83.0,1
Berlin,Marshalling Yard,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,46184 630,1,9.0,0.0,1200.0,R,2.0,,8.0,2.0,0.0,0.0,0.0,0.0,2.0,2
Berlin,Marshalling Yard,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,46184 630,31,9.0,0.0,1400.0,R,1.0,,2.0,0.3,0.0,0.0,0.0,0.0,0.3,1
Berlin,Marshalling Yard,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,46184 630,07-08,10.0,0.0,1900.0,R,12.0,,36.0,7.8,120.0,0.24,0.0,0.0,8.040000000000001,2
Berlin,Marshalling Yard,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,46184 630,1,10.0,0.0,1600.0,R,3.0,,10.0,1.9,0.0,0.0,0.0,0.0,1.9,2
Berlin,Marshalling Yard,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,46184 630,22,10.0,0.0,2200.0,R,4.0,,18.0,5.0,240.0,0.48,0.0,0.0,5.48,1
Berlin,Marshalling Yard,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,46184 630,23,10.0,0.0,2300.0,R,1.0,,5.0,1.25,60.0,0.12,0.0,0.0,1.37,1
Berlin,Marshalling Yard,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,46184 630,24,10.0,0.0,100.0,R,4.0,,10.0,3.0,240.0,0.48,0.0,0.0,3.48,1
Berlin,Marshalling Yard,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,46184 630,24-25,10.0,0.0,200.0,R,4.0,,18.0,2.0,0.0,0.0,0.0,0.0,2.0,1
Berlin,Marshalling Yard,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,46184 630,27,10.0,0.0,400.0,R,1.0,,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1
Berlin,Marshalling Yard,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,46184 630,28,10.0,0.0,500.0,R,1.0,,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1
Berlin,Marshalling Yard,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,46184 630,01-02,11.0,0.0,600.0,R,3.0,,9.0,3.25,60.0,0.12,0.0,0.0,3.37,3
Berlin,Marshalling Yard,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,46184 630,13,11.0,0.0,1000.0,R,1.0,,3.0,1.0,120.0,0.24,0.0,0.0,1.24,1
Berlin,Marshalling Yard,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,46184 630,13-14,11.0,0.0,1100.0,R,3.0,,20.0,3.0,120.0,0.24,0.0,0.0,3.24,2
Berlin,Marshalling Yard,BOOK_11_TRANSPORTATION__PART_3,5232N,1325E,46184 630,14-15,11.0,0.0,1300.0,R,14.0,,39.0,8.15,3000.0,6.0,0.0,0.0,14.15,2
